hilbert_order,q_node,t,gt,found,tp,fp,fn,precision,recall,jaccard
2,clab-nebula-serf136,30,28,161,28,133,0,0.17391304347826086,1.0,0.17391304347826086
2,clab-nebula-serf136,35,45,161,45,116,0,0.2795031055900621,1.0,0.2795031055900621
2,clab-nebula-serf136,40,66,161,66,95,0,0.40993788819875776,1.0,0.40993788819875776
2,clab-nebula-serf136,45,95,161,95,66,0,0.5900621118012422,1.0,0.5900621118012422
2,clab-nebula-serf136,50,124,161,124,37,0,0.7701863354037267,1.0,0.7701863354037267
2,clab-nebula-serf136,55,137,161,137,24,0,0.8509316770186336,1.0,0.8509316770186336
2,clab-nebula-serf136,60,149,161,149,12,0,0.9254658385093167,1.0,0.9254658385093167
2,clab-nebula-serf146,5,0,3,0,3,0,0.0,0.0,0.0
2,clab-nebula-serf146,10,0,3,0,3,0,0.0,0.0,0.0
2,clab-nebula-serf146,15,1,3,1,2,0,0.3333333333333333,1.0,0.3333333333333333
2,clab-nebula-serf146,20,5,161,5,156,0,0.031055900621118012,1.0,0.031055900621118012
2,clab-nebula-serf146,25,8,161,8,153,0,0.049689440993788817,1.0,0.049689440993788817
2,clab-nebula-serf146,30,16,161,16,145,0,0.09937888198757763,1.0,0.09937888198757763
2,clab-nebula-serf146,35,44,161,44,117,0,0.2732919254658385,1.0,0.2732919254658385
2,clab-nebula-serf146,40,58,161,58,103,0,0.36024844720496896,1.0,0.36024844720496896
2,clab-nebula-serf146,45,78,161,78,83,0,0.484472049689441,1.0,0.484472049689441
2,clab-nebula-serf146,50,114,161,114,47,0,0.7080745341614907,1.0,0.7080745341614907
2,clab-nebula-serf146,55,137,161,137,24,0,0.8509316770186336,1.0,0.8509316770186336
2,clab-nebula-serf146,60,146,161,146,15,0,0.906832298136646,1.0,0.906832298136646
2,clab-nebula-serf12,5,0,14,0,14,0,0.0,0.0,0.0
2,clab-nebula-serf12,10,5,14,5,9,0,0.35714285714285715,1.0,0.35714285714285715
2,clab-nebula-serf12,15,19,38,17,21,2,0.4473684210526316,0.8947368421052632,0.425
2,clab-nebula-serf12,20,38,103,38,65,0,0.36893203883495146,1.0,0.36893203883495146
2,clab-nebula-serf12,25,71,128,71,57,0,0.5546875,1.0,0.5546875
2,clab-nebula-serf12,30,88,128,84,44,4,0.65625,0.9545454545454546,0.6363636363636364
2,clab-nebula-serf12,35,102,128,96,32,6,0.75,0.9411764705882353,0.7164179104477612
2,clab-nebula-serf12,40,119,155,117,38,2,0.7548387096774194,0.9831932773109243,0.7452229299363057
2,clab-nebula-serf12,45,121,155,119,36,2,0.7677419354838709,0.9834710743801653,0.7579617834394905
2,clab-nebula-serf12,50,127,155,125,30,2,0.8064516129032258,0.984251968503937,0.7961783439490446
2,clab-nebula-serf12,55,153,155,151,4,2,0.9741935483870968,0.9869281045751634,0.9617834394904459
2,clab-nebula-serf12,60,155,155,153,2,2,0.9870967741935484,0.9870967741935484,0.9745222929936306
2,clab-nebula-serf19,5,0,14,0,14,0,0.0,0.0,0.0
2,clab-nebula-serf19,10,5,44,5,39,0,0.11363636363636363,1.0,0.11363636363636363
2,clab-nebula-serf19,15,23,103,23,80,0,0.22330097087378642,1.0,0.22330097087378642
2,clab-nebula-serf19,20,44,103,44,59,0,0.42718446601941745,1.0,0.42718446601941745
2,clab-nebula-serf19,25,73,128,73,55,0,0.5703125,1.0,0.5703125
2,clab-nebula-serf19,30,90,128,86,42,4,0.671875,0.9555555555555556,0.6515151515151515
2,clab-nebula-serf19,35,105,128,99,29,6,0.7734375,0.9428571428571428,0.7388059701492538
2,clab-nebula-serf19,40,120,155,118,37,2,0.7612903225806451,0.9833333333333333,0.7515923566878981
2,clab-nebula-serf19,45,123,155,121,34,2,0.7806451612903226,0.983739837398374,0.7707006369426752
2,clab-nebula-serf19,50,142,155,140,15,2,0.9032258064516129,0.9859154929577465,0.89171974522293
2,clab-nebula-serf19,55,153,155,151,4,2,0.9741935483870968,0.9869281045751634,0.9617834394904459
2,clab-nebula-serf19,60,157,155,155,0,2,1.0,0.9872611464968153,0.9872611464968153
2,clab-nebula-serf80,5,0,30,0,30,0,0.0,0.0,0.0
2,clab-nebula-serf80,10,14,101,14,87,0,0.13861386138613863,1.0,0.13861386138613863
2,clab-nebula-serf80,15,32,101,32,69,0,0.31683168316831684,1.0,0.31683168316831684
2,clab-nebula-serf80,20,55,143,55,88,0,0.38461538461538464,1.0,0.38461538461538464
2,clab-nebula-serf80,25,84,155,82,73,2,0.5290322580645161,0.9761904761904762,0.5222929936305732
2,clab-nebula-serf80,30,110,161,110,51,0,0.6832298136645962,1.0,0.6832298136645962
2,clab-nebula-serf80,35,120,161,120,41,0,0.7453416149068323,1.0,0.7453416149068323
2,clab-nebula-serf80,40,127,161,127,34,0,0.7888198757763976,1.0,0.7888198757763976
2,clab-nebula-serf80,45,152,161,152,9,0,0.9440993788819876,1.0,0.9440993788819876
2,clab-nebula-serf80,50,154,161,154,7,0,0.9565217391304348,1.0,0.9565217391304348
2,clab-nebula-serf80,55,156,161,156,5,0,0.968944099378882,1.0,0.968944099378882
2,clab-nebula-serf80,60,159,161,159,2,0,0.9875776397515528,1.0,0.9875776397515528
2,clab-nebula-serf111,5,1,30,1,29,0,0.03333333333333333,1.0,0.03333333333333333
2,clab-nebula-serf111,10,7,38,7,31,0,0.18421052631578946,1.0,0.18421052631578946
2,clab-nebula-serf111,15,17,57,17,40,0,0.2982456140350877,1.0,0.2982456140350877
2,clab-nebula-serf111,20,47,155,47,108,0,0.3032258064516129,1.0,0.3032258064516129
2,clab-nebula-serf111,25,73,155,73,82,0,0.47096774193548385,1.0,0.47096774193548385
2,clab-nebula-serf111,30,111,155,109,46,2,0.7032258064516129,0.9819819819819819,0.6942675159235668
2,clab-nebula-serf111,35,145,155,143,12,2,0.9225806451612903,0.9862068965517241,0.910828025477707
2,clab-nebula-serf111,40,150,155,148,7,2,0.9548387096774194,0.9866666666666667,0.9426751592356688
2,clab-nebula-serf111,45,154,155,152,3,2,0.9806451612903225,0.987012987012987,0.9681528662420382
2,clab-nebula-serf111,50,158,155,155,0,3,1.0,0.9810126582278481,0.9810126582278481
2,clab-nebula-serf111,55,161,155,155,0,6,1.0,0.9627329192546584,0.9627329192546584
2,clab-nebula-serf111,60,161,155,155,0,6,1.0,0.9627329192546584,0.9627329192546584
2,clab-nebula-serf109,5,3,38,3,35,0,0.07894736842105263,1.0,0.07894736842105263
2,clab-nebula-serf109,10,8,38,8,30,0,0.21052631578947367,1.0,0.21052631578947367
2,clab-nebula-serf109,15,26,57,24,33,2,0.42105263157894735,0.9230769230769231,0.4067796610169492
2,clab-nebula-serf109,20,58,155,58,97,0,0.3741935483870968,1.0,0.3741935483870968
2,clab-nebula-serf109,25,87,155,87,68,0,0.5612903225806452,1.0,0.5612903225806452
2,clab-nebula-serf109,30,130,155,128,27,2,0.8258064516129032,0.9846153846153847,0.8152866242038217
2,clab-nebula-serf109,35,145,155,143,12,2,0.9225806451612903,0.9862068965517241,0.910828025477707
2,clab-nebula-serf109,40,153,155,151,4,2,0.9741935483870968,0.9869281045751634,0.9617834394904459
2,clab-nebula-serf109,45,155,155,153,2,2,0.9870967741935484,0.9870967741935484,0.9745222929936306
2,clab-nebula-serf109,50,159,155,155,0,4,1.0,0.9748427672955975,0.9748427672955975
2,clab-nebula-serf109,55,161,155,155,0,6,1.0,0.9627329192546584,0.9627329192546584
2,clab-nebula-serf109,60,161,155,155,0,6,1.0,0.9627329192546584,0.9627329192546584
2,clab-nebula-serf147,5,0,10,0,10,0,0.0,0.0,0.0
2,clab-nebula-serf147,10,0,10,0,10,0,0.0,0.0,0.0
2,clab-nebula-serf147,15,2,18,2,16,0,0.1111111111111111,1.0,0.1111111111111111
2,clab-nebula-serf147,20,12,24,12,12,0,0.5,1.0,0.5
2,clab-nebula-serf147,25,14,24,14,10,0,0.5833333333333334,1.0,0.5833333333333334
2,clab-nebula-serf147,30,27,155,27,128,0,0.17419354838709677,1.0,0.17419354838709677
2,clab-nebula-serf147,35,48,155,48,107,0,0.3096774193548387,1.0,0.3096774193548387
2,clab-nebula-serf147,40,59,155,59,96,0,0.38064516129032255,1.0,0.38064516129032255
2,clab-nebula-serf147,45,87,155,87,68,0,0.5612903225806452,1.0,0.5612903225806452
2,clab-nebula-serf147,50,120,155,120,35,0,0.7741935483870968,1.0,0.7741935483870968
2,clab-nebula-serf147,55,141,155,139,16,2,0.896774193548387,0.9858156028368794,0.8853503184713376
2,clab-nebula-serf147,60,152,155,150,5,2,0.967741935483871,0.9868421052631579,0.9554140127388535
2,clab-nebula-serf4,5,1,67,1,66,0,0.014925373134328358,1.0,0.014925373134328358
2,clab-nebula-serf4,10,2,67,2,65,0,0.029850746268656716,1.0,0.029850746268656716
2,clab-nebula-serf4,15,9,67,9,58,0,0.13432835820895522,1.0,0.13432835820895522
2,clab-nebula-serf4,20,16,67,16,51,0,0.23880597014925373,1.0,0.23880597014925373
2,clab-nebula-serf4,25,23,67,22,45,1,0.3283582089552239,0.9565217391304348,0.3235294117647059
2,clab-nebula-serf4,30,47,128,47,81,0,0.3671875,1.0,0.3671875
2,clab-nebula-serf4,35,82,128,78,50,4,0.609375,0.9512195121951219,0.5909090909090909
2,clab-nebula-serf4,40,92,128,88,40,4,0.6875,0.9565217391304348,0.6666666666666666
2,clab-nebula-serf4,45,109,155,107,48,2,0.6903225806451613,0.981651376146789,0.6815286624203821
2,clab-nebula-serf4,50,120,155,118,37,2,0.7612903225806451,0.9833333333333333,0.7515923566878981
2,clab-nebula-serf4,55,123,155,121,34,2,0.7806451612903226,0.983739837398374,0.7707006369426752
2,clab-nebula-serf4,60,141,155,139,16,2,0.896774193548387,0.9858156028368794,0.8853503184713376
2,clab-nebula-serf100,5,6,103,6,97,0,0.05825242718446602,1.0,0.05825242718446602
2,clab-nebula-serf100,10,7,103,7,96,0,0.06796116504854369,1.0,0.06796116504854369
2,clab-nebula-serf100,15,8,134,8,126,0,0.05970149253731343,1.0,0.05970149253731343
2,clab-nebula-serf100,20,14,136,14,122,0,0.10294117647058823,1.0,0.10294117647058823
2,clab-nebula-serf100,25,25,161,25,136,0,0.15527950310559005,1.0,0.15527950310559005
2,clab-nebula-serf100,30,59,161,59,102,0,0.36645962732919257,1.0,0.36645962732919257
2,clab-nebula-serf100,35,89,161,89,72,0,0.5527950310559007,1.0,0.5527950310559007
2,clab-nebula-serf100,40,137,161,137,24,0,0.8509316770186336,1.0,0.8509316770186336
2,clab-nebula-serf100,45,150,161,150,11,0,0.9316770186335404,1.0,0.9316770186335404
2,clab-nebula-serf100,50,159,161,159,2,0,0.9875776397515528,1.0,0.9875776397515528
2,clab-nebula-serf100,55,160,161,160,1,0,0.9937888198757764,1.0,0.9937888198757764
2,clab-nebula-serf100,60,161,161,161,0,0,1.0,1.0,1.0
2,clab-nebula-serf75,5,0,30,0,30,0,0.0,0.0,0.0
2,clab-nebula-serf75,10,7,30,7,23,0,0.23333333333333334,1.0,0.23333333333333334
2,clab-nebula-serf75,15,26,101,26,75,0,0.25742574257425743,1.0,0.25742574257425743
2,clab-nebula-serf75,20,41,101,40,61,1,0.39603960396039606,0.975609756097561,0.39215686274509803
2,clab-nebula-serf75,25,76,155,74,81,2,0.4774193548387097,0.9736842105263158,0.4713375796178344
2,clab-nebula-serf75,30,100,161,100,61,0,0.6211180124223602,1.0,0.6211180124223602
2,clab-nebula-serf75,35,115,161,115,46,0,0.7142857142857143,1.0,0.7142857142857143
2,clab-nebula-serf75,40,122,161,122,39,0,0.7577639751552795,1.0,0.7577639751552795
2,clab-nebula-serf75,45,135,161,135,26,0,0.8385093167701864,1.0,0.8385093167701864
2,clab-nebula-serf75,50,154,161,154,7,0,0.9565217391304348,1.0,0.9565217391304348
2,clab-nebula-serf75,55,155,161,155,6,0,0.9627329192546584,1.0,0.9627329192546584
2,clab-nebula-serf75,60,158,161,158,3,0,0.9813664596273292,1.0,0.9813664596273292
2,clab-nebula-serf89,5,3,31,3,28,0,0.0967741935483871,1.0,0.0967741935483871
2,clab-nebula-serf89,10,3,31,3,28,0,0.0967741935483871,1.0,0.0967741935483871
2,clab-nebula-serf89,15,8,83,8,75,0,0.0963855421686747,1.0,0.0963855421686747
2,clab-nebula-serf89,20,18,134,18,116,0,0.13432835820895522,1.0,0.13432835820895522
2,clab-nebula-serf89,25,41,134,41,93,0,0.30597014925373134,1.0,0.30597014925373134
2,clab-nebula-serf89,30,71,161,71,90,0,0.4409937888198758,1.0,0.4409937888198758
2,clab-nebula-serf89,35,97,161,97,64,0,0.6024844720496895,1.0,0.6024844720496895
2,clab-nebula-serf89,40,119,161,119,42,0,0.7391304347826086,1.0,0.7391304347826086
2,clab-nebula-serf89,45,127,161,127,34,0,0.7888198757763976,1.0,0.7888198757763976
2,clab-nebula-serf89,50,137,161,137,24,0,0.8509316770186336,1.0,0.8509316770186336
2,clab-nebula-serf89,55,154,161,154,7,0,0.9565217391304348,1.0,0.9565217391304348
2,clab-nebula-serf89,60,158,161,158,3,0,0.9813664596273292,1.0,0.9813664596273292
2,clab-nebula-serf101,5,4,103,4,99,0,0.038834951456310676,1.0,0.038834951456310676
2,clab-nebula-serf101,10,7,103,7,96,0,0.06796116504854369,1.0,0.06796116504854369
2,clab-nebula-serf101,15,7,103,7,96,0,0.06796116504854369,1.0,0.06796116504854369
2,clab-nebula-serf101,20,10,136,10,126,0,0.07352941176470588,1.0,0.07352941176470588
2,clab-nebula-serf101,25,22,161,22,139,0,0.13664596273291926,1.0,0.13664596273291926
2,clab-nebula-serf101,30,47,161,47,114,0,0.2919254658385093,1.0,0.2919254658385093
2,clab-nebula-serf101,35,79,161,79,82,0,0.4906832298136646,1.0,0.4906832298136646
2,clab-nebula-serf101,40,131,161,131,30,0,0.8136645962732919,1.0,0.8136645962732919
2,clab-nebula-serf101,45,148,161,148,13,0,0.9192546583850931,1.0,0.9192546583850931
2,clab-nebula-serf101,50,157,161,157,4,0,0.9751552795031055,1.0,0.9751552795031055
2,clab-nebula-serf101,55,160,161,160,1,0,0.9937888198757764,1.0,0.9937888198757764
2,clab-nebula-serf101,60,161,161,161,0,0,1.0,1.0,1.0
2,clab-nebula-serf105,5,1,30,1,29,0,0.03333333333333333,1.0,0.03333333333333333
2,clab-nebula-serf105,10,3,30,3,27,0,0.1,1.0,0.1
2,clab-nebula-serf105,15,8,30,8,22,0,0.26666666666666666,1.0,0.26666666666666666
2,clab-nebula-serf105,20,25,57,23,34,2,0.40350877192982454,0.92,0.3898305084745763
2,clab-nebula-serf105,25,54,155,54,101,0,0.34838709677419355,1.0,0.34838709677419355
2,clab-nebula-serf105,30,86,155,86,69,0,0.5548387096774193,1.0,0.5548387096774193
2,clab-nebula-serf105,35,123,155,121,34,2,0.7806451612903226,0.983739837398374,0.7707006369426752
2,clab-nebula-serf105,40,145,155,143,12,2,0.9225806451612903,0.9862068965517241,0.910828025477707
2,clab-nebula-serf105,45,153,155,151,4,2,0.9741935483870968,0.9869281045751634,0.9617834394904459
2,clab-nebula-serf105,50,155,155,153,2,2,0.9870967741935484,0.9870967741935484,0.9745222929936306
2,clab-nebula-serf105,55,160,155,155,0,5,1.0,0.96875,0.96875
2,clab-nebula-serf105,60,161,155,155,0,6,1.0,0.9627329192546584,0.9627329192546584
2,clab-nebula-serf65,5,0,5,0,5,0,0.0,0.0,0.0
2,clab-nebula-serf65,10,0,5,0,5,0,0.0,0.0,0.0
2,clab-nebula-serf65,15,0,5,0,5,0,0.0,0.0,0.0
2,clab-nebula-serf65,20,23,143,23,120,0,0.16083916083916083,1.0,0.16083916083916083
2,clab-nebula-serf65,25,62,143,62,81,0,0.43356643356643354,1.0,0.43356643356643354
2,clab-nebula-serf65,30,95,143,93,50,2,0.6503496503496503,0.9789473684210527,0.6413793103448275
2,clab-nebula-serf65,35,115,143,113,30,2,0.7902097902097902,0.9826086956521739,0.7793103448275862
2,clab-nebula-serf65,40,122,143,120,23,2,0.8391608391608392,0.9836065573770492,0.8275862068965517
2,clab-nebula-serf65,45,126,143,123,20,3,0.8601398601398601,0.9761904761904762,0.8424657534246576
2,clab-nebula-serf65,50,152,155,150,5,2,0.967741935483871,0.9868421052631579,0.9554140127388535
2,clab-nebula-serf65,55,154,155,152,3,2,0.9806451612903225,0.987012987012987,0.9681528662420382
2,clab-nebula-serf65,60,155,155,153,2,2,0.9870967741935484,0.9870967741935484,0.9745222929936306
2,clab-nebula-serf68,5,0,30,0,30,0,0.0,0.0,0.0
2,clab-nebula-serf68,10,5,30,5,25,0,0.16666666666666666,1.0,0.16666666666666666
2,clab-nebula-serf68,15,27,101,27,74,0,0.26732673267326734,1.0,0.26732673267326734
2,clab-nebula-serf68,20,42,138,42,96,0,0.30434782608695654,1.0,0.30434782608695654
2,clab-nebula-serf68,25,79,143,77,66,2,0.5384615384615384,0.9746835443037974,0.5310344827586206
2,clab-nebula-serf68,30,103,143,101,42,2,0.7062937062937062,0.9805825242718447,0.696551724137931
2,clab-nebula-serf68,35,116,161,116,45,0,0.7204968944099379,1.0,0.7204968944099379
2,clab-nebula-serf68,40,122,161,122,39,0,0.7577639751552795,1.0,0.7577639751552795
2,clab-nebula-serf68,45,135,161,135,26,0,0.8385093167701864,1.0,0.8385093167701864
2,clab-nebula-serf68,50,154,155,152,3,2,0.9806451612903225,0.987012987012987,0.9681528662420382
2,clab-nebula-serf68,55,154,155,152,3,2,0.9806451612903225,0.987012987012987,0.9681528662420382
2,clab-nebula-serf68,60,158,161,158,3,0,0.9813664596273292,1.0,0.9813664596273292
2,clab-nebula-serf94,5,2,23,2,21,0,0.08695652173913043,1.0,0.08695652173913043
2,clab-nebula-serf94,10,17,130,17,113,0,0.13076923076923078,1.0,0.13076923076923078
2,clab-nebula-serf94,15,36,161,36,125,0,0.2236024844720497,1.0,0.2236024844720497
2,clab-nebula-serf94,20,57,161,57,104,0,0.35403726708074534,1.0,0.35403726708074534
2,clab-nebula-serf94,25,81,161,81,80,0,0.5031055900621118,1.0,0.5031055900621118
2,clab-nebula-serf94,30,105,161,105,56,0,0.6521739130434783,1.0,0.6521739130434783
2,clab-nebula-serf94,35,119,161,119,42,0,0.7391304347826086,1.0,0.7391304347826086
2,clab-nebula-serf94,40,129,161,129,32,0,0.8012422360248447,1.0,0.8012422360248447
2,clab-nebula-serf94,45,145,161,145,16,0,0.9006211180124224,1.0,0.9006211180124224
2,clab-nebula-serf94,50,154,161,154,7,0,0.9565217391304348,1.0,0.9565217391304348
