=== Intra-network pings for net_1 ===
2025/06/25 11:29:30 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_1] clab-nebula-serf2 (10.0.1.11): 8.975ms (test duration: 99ms)
2025/06/25 11:29:33 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_1] clab-nebula-serf13 (10.0.1.22): 16.529ms (test duration: 68ms)
2025/06/25 11:29:33 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_1] clab-nebula-serf14 (10.0.1.23): 17.174ms (test duration: 59ms)
2025/06/25 11:29:33 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf6 (10.0.1.15): 13.823ms (test duration: 68ms)
2025/06/25 11:29:33 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf7 (10.0.1.16): 13.756ms (test duration: 64ms)
2025/06/25 11:29:33 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf8 (10.0.1.17): 15.714ms (test duration: 63ms)
2025/06/25 11:29:33 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf9 (10.0.1.18): 15.202ms (test duration: 73ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf10 (10.0.1.19): 14.142ms (test duration: 65ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf11 (10.0.1.20): 13.708ms (test duration: 69ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf12 (10.0.1.21): 19.510ms (test duration: 70ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf13 (10.0.1.22): 18.057ms (test duration: 74ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_1] clab-nebula-serf14 (10.0.1.23): 19.514ms (test duration: 71ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf7 (10.0.1.16): 6.998ms (test duration: 66ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf8 (10.0.1.17): 9.256ms (test duration: 70ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf9 (10.0.1.18): 7.758ms (test duration: 70ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf10 (10.0.1.19): 7.211ms (test duration: 62ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf11 (10.0.1.20): 6.227ms (test duration: 68ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf12 (10.0.1.21): 11.790ms (test duration: 72ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf13 (10.0.1.22): 10.181ms (test duration: 73ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_1] clab-nebula-serf14 (10.0.1.23): 11.825ms (test duration: 69ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_1] clab-nebula-serf8 (10.0.1.17): 8.255ms (test duration: 74ms)
2025/06/25 11:29:34 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_1] clab-nebula-serf9 (10.0.1.18): 6.651ms (test duration: 63ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_1] clab-nebula-serf10 (10.0.1.19): 6.533ms (test duration: 71ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_1] clab-nebula-serf11 (10.0.1.20): 5.693ms (test duration: 72ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_1] clab-nebula-serf12 (10.0.1.21): 11.146ms (test duration: 70ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_1] clab-nebula-serf13 (10.0.1.22): 9.532ms (test duration: 76ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_1] clab-nebula-serf14 (10.0.1.23): 11.307ms (test duration: 60ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_1] clab-nebula-serf9 (10.0.1.18): 6.948ms (test duration: 68ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_1] clab-nebula-serf10 (10.0.1.19): 5.874ms (test duration: 69ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_1] clab-nebula-serf11 (10.0.1.20): 5.886ms (test duration: 71ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_1] clab-nebula-serf12 (10.0.1.21): 11.851ms (test duration: 64ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_1] clab-nebula-serf13 (10.0.1.22): 10.333ms (test duration: 64ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_1] clab-nebula-serf14 (10.0.1.23): 11.969ms (test duration: 74ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_1] clab-nebula-serf10 (10.0.1.19): 4.483ms (test duration: 70ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_1] clab-nebula-serf11 (10.0.1.20): 3.655ms (test duration: 65ms)
2025/06/25 11:29:35 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_1] clab-nebula-serf12 (10.0.1.21): 9.203ms (test duration: 68ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_1] clab-nebula-serf13 (10.0.1.22): 7.827ms (test duration: 76ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_1] clab-nebula-serf14 (10.0.1.23): 9.530ms (test duration: 64ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_1] clab-nebula-serf11 (10.0.1.20): 3.800ms (test duration: 66ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_1] clab-nebula-serf12 (10.0.1.21): 8.585ms (test duration: 65ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_1] clab-nebula-serf13 (10.0.1.22): 6.945ms (test duration: 61ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_1] clab-nebula-serf14 (10.0.1.23): 8.063ms (test duration: 61ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_1] clab-nebula-serf12 (10.0.1.21): 8.037ms (test duration: 79ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_1] clab-nebula-serf13 (10.0.1.22): 5.933ms (test duration: 61ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_1] clab-nebula-serf14 (10.0.1.23): 6.795ms (test duration: 71ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf12 (10.0.1.21) → [net_1] clab-nebula-serf13 (10.0.1.22): 7.250ms (test duration: 68ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf12 (10.0.1.21) → [net_1] clab-nebula-serf14 (10.0.1.23): 8.838ms (test duration: 78ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf13 (10.0.1.22) → [net_1] clab-nebula-serf14 (10.0.1.23): 6.652ms (test duration: 66ms)
=== Inter-network pings net_1 → net_2 ===
2025/06/25 11:29:36 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_2] clab-nebula-serf15 (10.0.2.10): 14.069ms (test duration: 68ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf2 (10.0.1.11) → [net_2] clab-nebula-serf15 (10.0.2.10): 21.120ms (test duration: 71ms)
2025/06/25 11:29:36 [net_1] clab-nebula-serf3 (10.0.1.12) → [net_2] clab-nebula-serf15 (10.0.2.10): 17.284ms (test duration: 72ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_2] clab-nebula-serf15 (10.0.2.10): 17.022ms (test duration: 66ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_2] clab-nebula-serf15 (10.0.2.10): 18.401ms (test duration: 70ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_2] clab-nebula-serf15 (10.0.2.10): 10.306ms (test duration: 77ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_2] clab-nebula-serf15 (10.0.2.10): 10.291ms (test duration: 72ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_2] clab-nebula-serf15 (10.0.2.10): 10.768ms (test duration: 62ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_2] clab-nebula-serf15 (10.0.2.10): 8.341ms (test duration: 76ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_2] clab-nebula-serf15 (10.0.2.10): 7.510ms (test duration: 69ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_2] clab-nebula-serf15 (10.0.2.10): 6.031ms (test duration: 76ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf12 (10.0.1.21) → [net_2] clab-nebula-serf15 (10.0.2.10): 7.166ms (test duration: 72ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf13 (10.0.1.22) → [net_2] clab-nebula-serf15 (10.0.2.10): 5.355ms (test duration: 72ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf14 (10.0.1.23) → [net_2] clab-nebula-serf15 (10.0.2.10): 6.858ms (test duration: 69ms)
=== Inter-network pings net_1 → net_3 ===
2025/06/25 11:29:37 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_3] clab-nebula-serf16 (10.0.3.10): 13.679ms (test duration: 73ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf2 (10.0.1.11) → [net_3] clab-nebula-serf16 (10.0.3.10): 20.418ms (test duration: 64ms)
2025/06/25 11:29:37 [net_1] clab-nebula-serf3 (10.0.1.12) → [net_3] clab-nebula-serf16 (10.0.3.10): 16.711ms (test duration: 68ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_3] clab-nebula-serf16 (10.0.3.10): 16.131ms (test duration: 72ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_3] clab-nebula-serf16 (10.0.3.10): 17.742ms (test duration: 69ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_3] clab-nebula-serf16 (10.0.3.10): 9.150ms (test duration: 70ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_3] clab-nebula-serf16 (10.0.3.10): 9.350ms (test duration: 66ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_3] clab-nebula-serf16 (10.0.3.10): 9.977ms (test duration: 69ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_3] clab-nebula-serf16 (10.0.3.10): 7.458ms (test duration: 62ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_3] clab-nebula-serf16 (10.0.3.10): 6.637ms (test duration: 69ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_3] clab-nebula-serf16 (10.0.3.10): 5.245ms (test duration: 65ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf12 (10.0.1.21) → [net_3] clab-nebula-serf16 (10.0.3.10): 6.239ms (test duration: 73ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf13 (10.0.1.22) → [net_3] clab-nebula-serf16 (10.0.3.10): 4.872ms (test duration: 73ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf14 (10.0.1.23) → [net_3] clab-nebula-serf16 (10.0.3.10): 6.413ms (test duration: 69ms)
=== Inter-network pings net_1 → net_4 ===
2025/06/25 11:29:38 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_4] clab-nebula-serf17 (10.0.4.10): 15.125ms (test duration: 70ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf2 (10.0.1.11) → [net_4] clab-nebula-serf17 (10.0.4.10): 21.467ms (test duration: 64ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf3 (10.0.1.12) → [net_4] clab-nebula-serf17 (10.0.4.10): 17.664ms (test duration: 63ms)
2025/06/25 11:29:38 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_4] clab-nebula-serf17 (10.0.4.10): 17.423ms (test duration: 66ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_4] clab-nebula-serf17 (10.0.4.10): 18.914ms (test duration: 63ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_4] clab-nebula-serf17 (10.0.4.10): 11.071ms (test duration: 75ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_4] clab-nebula-serf17 (10.0.4.10): 11.234ms (test duration: 71ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_4] clab-nebula-serf17 (10.0.4.10): 11.432ms (test duration: 66ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_4] clab-nebula-serf17 (10.0.4.10): 9.009ms (test duration: 69ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_4] clab-nebula-serf17 (10.0.4.10): 8.485ms (test duration: 68ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_4] clab-nebula-serf17 (10.0.4.10): 6.760ms (test duration: 68ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf12 (10.0.1.21) → [net_4] clab-nebula-serf17 (10.0.4.10): 7.621ms (test duration: 68ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf13 (10.0.1.22) → [net_4] clab-nebula-serf17 (10.0.4.10): 6.553ms (test duration: 74ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf14 (10.0.1.23) → [net_4] clab-nebula-serf17 (10.0.4.10): 8.308ms (test duration: 66ms)
=== Inter-network pings net_1 → net_5 ===
2025/06/25 11:29:39 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_5] clab-nebula-serf18 (10.0.5.10): 14.925ms (test duration: 69ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf2 (10.0.1.11) → [net_5] clab-nebula-serf18 (10.0.5.10): 21.364ms (test duration: 72ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf3 (10.0.1.12) → [net_5] clab-nebula-serf18 (10.0.5.10): 17.814ms (test duration: 69ms)
2025/06/25 11:29:39 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_5] clab-nebula-serf18 (10.0.5.10): 18.124ms (test duration: 66ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_5] clab-nebula-serf18 (10.0.5.10): 19.727ms (test duration: 67ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_5] clab-nebula-serf18 (10.0.5.10): 11.716ms (test duration: 61ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_5] clab-nebula-serf18 (10.0.5.10): 11.450ms (test duration: 68ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_5] clab-nebula-serf18 (10.0.5.10): 11.731ms (test duration: 65ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_5] clab-nebula-serf18 (10.0.5.10): 9.930ms (test duration: 66ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_5] clab-nebula-serf18 (10.0.5.10): 9.355ms (test duration: 76ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_5] clab-nebula-serf18 (10.0.5.10): 8.041ms (test duration: 68ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf12 (10.0.1.21) → [net_5] clab-nebula-serf18 (10.0.5.10): 8.867ms (test duration: 68ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf13 (10.0.1.22) → [net_5] clab-nebula-serf18 (10.0.5.10): 8.400ms (test duration: 65ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf14 (10.0.1.23) → [net_5] clab-nebula-serf18 (10.0.5.10): 8.552ms (test duration: 73ms)
=== Inter-network pings net_1 → net_6 ===
2025/06/25 11:29:40 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_6] clab-nebula-serf19 (10.0.6.10): 15.110ms (test duration: 80ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf2 (10.0.1.11) → [net_6] clab-nebula-serf19 (10.0.6.10): 23.755ms (test duration: 72ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf3 (10.0.1.12) → [net_6] clab-nebula-serf19 (10.0.6.10): 15.956ms (test duration: 81ms)
2025/06/25 11:29:40 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_6] clab-nebula-serf19 (10.0.6.10): 16.734ms (test duration: 77ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf5 (10.0.1.14) → [net_6] clab-nebula-serf19 (10.0.6.10): 19.274ms (test duration: 66ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf6 (10.0.1.15) → [net_6] clab-nebula-serf19 (10.0.6.10): 12.642ms (test duration: 65ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf7 (10.0.1.16) → [net_6] clab-nebula-serf19 (10.0.6.10): 11.391ms (test duration: 66ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf8 (10.0.1.17) → [net_6] clab-nebula-serf19 (10.0.6.10): 12.865ms (test duration: 67ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf9 (10.0.1.18) → [net_6] clab-nebula-serf19 (10.0.6.10): 10.242ms (test duration: 67ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf10 (10.0.1.19) → [net_6] clab-nebula-serf19 (10.0.6.10): 9.658ms (test duration: 63ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf11 (10.0.1.20) → [net_6] clab-nebula-serf19 (10.0.6.10): 7.054ms (test duration: 69ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf12 (10.0.1.21) → [net_6] clab-nebula-serf19 (10.0.6.10): 10.220ms (test duration: 75ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf13 (10.0.1.22) → [net_6] clab-nebula-serf19 (10.0.6.10): 7.337ms (test duration: 64ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf14 (10.0.1.23) → [net_6] clab-nebula-serf19 (10.0.6.10): 6.212ms (test duration: 72ms)
=== Inter-network pings net_1 → net_7 ===
2025/06/25 11:29:41 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_7] clab-nebula-serf20 (10.0.7.10): 28.451ms (test duration: 70ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf1 (10.0.1.10) → [net_7] clab-nebula-serf21 (10.0.7.11): 27.496ms (test duration: 72ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf2 (10.0.1.11) → [net_7] clab-nebula-serf20 (10.0.7.10): 34.541ms (test duration: 74ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf2 (10.0.1.11) → [net_7] clab-nebula-serf21 (10.0.7.11): 34.871ms (test duration: 76ms)
2025/06/25 11:29:41 [net_1] clab-nebula-serf3 (10.0.1.12) → [net_7] clab-nebula-serf20 (10.0.7.10): 30.572ms (test duration: 72ms)
2025/06/25 11:29:42 [net_1] clab-nebula-serf3 (10.0.1.12) → [net_7] clab-nebula-serf21 (10.0.7.11): 29.069ms (test duration: 70ms)
2025/06/25 11:29:42 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_7] clab-nebula-serf20 (10.0.7.10): 31.875ms (test duration: 64ms)
2025/06/25 11:29:42 [net_1] clab-nebula-serf4 (10.0.1.13) → [net_7] clab-nebula-serf21 (10.0.7.11): 30.552ms (test duration: 70ms)
