hilbert_order,q_node,threshold,gt,found,tp,fp,fn,precision,recall,jaccard
2,clab-nebula-serf15,45,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf16,45,126,138,122,16,4,0.8841,0.9683,0.8592
2,clab-nebula-serf77,45,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf121,45,148,155,146,9,2,0.9419,0.9865,0.9299
2,clab-nebula-serf140,45,82,161,82,79,0,0.5093,1.0,0.5093
2,clab-nebula-serf148,45,68,155,68,87,0,0.4387,1.0,0.4387
2,clab-nebula-serf154,45,79,155,79,76,0,0.5097,1.0,0.5097
2,clab-nebula-serf156,45,99,155,99,56,0,0.6387,1.0,0.6387
2,clab-nebula-serf23,45,99,109,95,14,4,0.8716,0.9596,0.8407
2,clab-nebula-serf39,45,138,155,136,19,2,0.8774,0.9855,0.8662
2,clab-nebula-serf62,45,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf107,45,149,155,147,8,2,0.9484,0.9866,0.9363
2,clab-nebula-serf115,45,6,35,6,29,0,0.1714,1.0,0.1714
2,clab-nebula-serf151,45,81,155,81,74,0,0.5226,1.0,0.5226
2,clab-nebula-serf158,45,68,155,68,87,0,0.4387,1.0,0.4387
2,clab-nebula-serf28,45,91,109,87,22,4,0.7982,0.956,0.7699
2,clab-nebula-serf29,45,98,109,94,15,4,0.8624,0.9592,0.8319
2,clab-nebula-serf130,50,111,155,105,50,6,0.6774,0.9459,0.6522
2,clab-nebula-serf161,50,117,155,117,38,0,0.7548,1.0,0.7548
2,clab-nebula-serf32,50,137,138,130,8,7,0.942,0.9489,0.8966
2,clab-nebula-serf63,50,128,138,123,15,5,0.8913,0.9609,0.8601
2,clab-nebula-serf45,50,145,143,138,5,7,0.965,0.9517,0.92
2,clab-nebula-serf49,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf83,50,140,155,138,17,2,0.8903,0.9857,0.879
2,clab-nebula-serf91,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf136,50,124,155,118,37,6,0.7613,0.9516,0.7329
2,clab-nebula-serf146,50,114,155,108,47,6,0.6968,0.9474,0.6708
2,clab-nebula-serf12,50,127,138,123,15,4,0.8913,0.9685,0.8662
2,clab-nebula-serf19,50,142,155,140,15,2,0.9032,0.9859,0.8917
2,clab-nebula-serf80,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf111,50,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf109,50,159,155,155,0,4,1.0,0.9748,0.9748
2,clab-nebula-serf147,50,120,155,120,35,0,0.7742,1.0,0.7742
2,clab-nebula-serf4,50,120,138,118,20,2,0.8551,0.9833,0.8429
2,clab-nebula-serf100,50,159,155,153,2,6,0.9871,0.9623,0.9503
2,clab-nebula-serf75,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf89,50,137,142,133,9,4,0.9366,0.9708,0.911
2,clab-nebula-serf101,50,157,155,151,4,6,0.9742,0.9618,0.9379
2,clab-nebula-serf105,50,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf65,50,152,155,150,5,2,0.9677,0.9868,0.9554
2,clab-nebula-serf68,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf94,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf103,50,159,155,153,2,6,0.9871,0.9623,0.9503
2,clab-nebula-serf117,50,21,136,20,116,1,0.1471,0.9524,0.146
2,clab-nebula-serf127,50,156,155,154,1,2,0.9935,0.9872,0.9809
2,clab-nebula-serf129,50,149,155,147,8,2,0.9484,0.9866,0.9363
2,clab-nebula-serf155,50,117,155,117,38,0,0.7548,1.0,0.7548
2,clab-nebula-serf3,50,119,138,117,21,2,0.8478,0.9832,0.8357
2,clab-nebula-serf14,50,126,138,122,16,4,0.8841,0.9683,0.8592
2,clab-nebula-serf142,50,95,161,95,66,0,0.5901,1.0,0.5901
2,clab-nebula-serf96,50,153,155,147,8,6,0.9484,0.9608,0.913
2,clab-nebula-serf116,50,14,160,13,147,1,0.0813,0.9286,0.0807
2,clab-nebula-serf56,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf59,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf70,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf81,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf95,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf114,50,158,155,152,3,6,0.9806,0.962,0.9441
2,clab-nebula-serf9,50,125,138,121,17,4,0.8768,0.968,0.8521
2,clab-nebula-serf17,50,150,155,148,7,2,0.9548,0.9867,0.9427
2,clab-nebula-serf139,50,121,155,115,40,6,0.7419,0.9504,0.7143
2,clab-nebula-serf52,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf71,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf26,50,137,143,131,12,6,0.9161,0.9562,0.8792
2,clab-nebula-serf34,50,149,155,147,8,2,0.9484,0.9866,0.9363
2,clab-nebula-serf126,50,156,155,154,1,2,0.9935,0.9872,0.9809
2,clab-nebula-serf36,50,137,155,135,20,2,0.871,0.9854,0.8599
2,clab-nebula-serf82,50,111,138,109,29,2,0.7899,0.982,0.7786
2,clab-nebula-serf85,50,149,155,147,8,2,0.9484,0.9866,0.9363
2,clab-nebula-serf97,50,159,155,153,2,6,0.9871,0.9623,0.9503
2,clab-nebula-serf99,50,159,155,153,2,6,0.9871,0.9623,0.9503
2,clab-nebula-serf124,50,156,155,150,5,6,0.9677,0.9615,0.9317
2,clab-nebula-serf157,50,109,155,109,46,0,0.7032,1.0,0.7032
2,clab-nebula-serf159,50,108,155,108,47,0,0.6968,1.0,0.6968
2,clab-nebula-serf1,50,121,138,119,19,2,0.8623,0.9835,0.85
2,clab-nebula-serf33,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf123,50,158,155,154,1,4,0.9935,0.9747,0.9686
2,clab-nebula-serf135,50,112,155,106,49,6,0.6839,0.9464,0.6584
2,clab-nebula-serf13,50,144,155,142,13,2,0.9161,0.9861,0.9045
2,clab-nebula-serf47,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf84,50,128,138,121,17,7,0.8768,0.9453,0.8345
2,clab-nebula-serf92,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf106,50,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf108,50,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf119,50,17,136,16,120,1,0.1176,0.9412,0.1168
2,clab-nebula-serf125,50,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf54,50,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf57,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf24,50,120,138,118,20,2,0.8551,0.9833,0.8429
2,clab-nebula-serf42,50,123,138,121,17,2,0.8768,0.9837,0.8643
2,clab-nebula-serf48,50,141,143,135,8,6,0.9441,0.9574,0.906
2,clab-nebula-serf2,50,114,138,112,26,2,0.8116,0.9825,0.8
2,clab-nebula-serf21,50,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf67,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf102,50,157,155,151,4,6,0.9742,0.9618,0.9379
2,clab-nebula-serf110,50,148,155,146,9,2,0.9419,0.9865,0.9299
2,clab-nebula-serf132,50,132,155,126,29,6,0.8129,0.9545,0.7826
2,clab-nebula-serf134,50,116,155,110,45,6,0.7097,0.9483,0.6832
2,clab-nebula-serf137,50,115,155,109,46,6,0.7032,0.9478,0.677
2,clab-nebula-serf10,50,129,138,125,13,4,0.9058,0.969,0.8803
2,clab-nebula-serf46,50,127,138,124,14,3,0.8986,0.9764,0.8794
2,clab-nebula-serf74,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf76,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf149,50,124,155,124,31,0,0.8,1.0,0.8
2,clab-nebula-serf20,50,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf22,50,122,138,119,19,3,0.8623,0.9754,0.844
2,clab-nebula-serf160,50,118,155,118,37,0,0.7613,1.0,0.7613
2,clab-nebula-serf31,50,129,138,125,13,4,0.9058,0.969,0.8803
2,clab-nebula-serf93,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf122,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf38,50,133,138,126,12,7,0.913,0.9474,0.869
2,clab-nebula-serf55,50,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf79,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf113,50,159,155,153,2,6,0.9871,0.9623,0.9503
2,clab-nebula-serf120,50,14,136,13,123,1,0.0956,0.9286,0.0949
2,clab-nebula-serf128,50,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf8,50,122,138,120,18,2,0.8696,0.9836,0.8571
2,clab-nebula-serf27,50,117,138,115,23,2,0.8333,0.9829,0.8214
2,clab-nebula-serf78,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf104,50,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf133,50,117,155,111,44,6,0.7161,0.9487,0.6894
2,clab-nebula-serf64,50,128,138,122,16,6,0.8841,0.9531,0.8472
2,clab-nebula-serf73,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf118,50,15,136,14,122,1,0.1029,0.9333,0.1022
2,clab-nebula-serf5,50,118,138,116,22,2,0.8406,0.9831,0.8286
2,clab-nebula-serf87,50,145,144,137,7,8,0.9514,0.9448,0.9013
2,clab-nebula-serf88,50,136,142,132,10,4,0.9296,0.9706,0.9041
2,clab-nebula-serf153,50,114,155,114,41,0,0.7355,1.0,0.7355
2,clab-nebula-serf53,50,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf69,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf60,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf145,50,104,155,98,57,6,0.6323,0.9423,0.6087
2,clab-nebula-serf6,50,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf11,50,142,155,140,15,2,0.9032,0.9859,0.8917
2,clab-nebula-serf98,50,156,155,150,5,6,0.9677,0.9615,0.9317
2,clab-nebula-serf138,50,115,155,109,46,6,0.7032,0.9478,0.677
2,clab-nebula-serf150,50,117,155,117,38,0,0.7548,1.0,0.7548
2,clab-nebula-serf18,50,140,155,138,17,2,0.8903,0.9857,0.879
2,clab-nebula-serf30,50,128,138,124,14,4,0.8986,0.9688,0.8732
2,clab-nebula-serf44,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf131,50,122,155,116,39,6,0.7484,0.9508,0.7205
2,clab-nebula-serf35,50,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf40,50,126,138,122,16,4,0.8841,0.9683,0.8592
2,clab-nebula-serf144,50,141,155,135,20,6,0.871,0.9574,0.8385
2,clab-nebula-serf152,50,143,155,141,14,2,0.9097,0.986,0.8981
2,clab-nebula-serf162,50,54,155,54,101,0,0.3484,1.0,0.3484
2,clab-nebula-serf41,50,121,138,119,19,2,0.8623,0.9835,0.85
2,clab-nebula-serf72,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf141,50,116,155,110,45,6,0.7097,0.9483,0.6832
2,clab-nebula-serf25,50,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf50,50,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf51,50,152,155,150,5,2,0.9677,0.9868,0.9554
2,clab-nebula-serf66,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf86,50,145,144,137,7,8,0.9514,0.9448,0.9013
2,clab-nebula-serf90,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf143,50,103,155,97,58,6,0.6258,0.9417,0.6025
2,clab-nebula-serf7,50,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf37,50,146,155,144,11,2,0.929,0.9863,0.9172
2,clab-nebula-serf43,50,126,138,123,15,3,0.8913,0.9762,0.8723
2,clab-nebula-serf58,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf61,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf112,50,136,155,134,21,2,0.8645,0.9853,0.8535
2,clab-nebula-serf15,50,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf16,50,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf77,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf121,50,160,155,154,1,6,0.9935,0.9625,0.9565
2,clab-nebula-serf140,50,108,155,102,53,6,0.6581,0.9444,0.6335
2,clab-nebula-serf148,50,103,155,103,52,0,0.6645,1.0,0.6645
2,clab-nebula-serf154,50,113,155,113,42,0,0.729,1.0,0.729
2,clab-nebula-serf156,50,130,155,130,25,0,0.8387,1.0,0.8387
2,clab-nebula-serf23,50,117,138,115,23,2,0.8333,0.9829,0.8214
2,clab-nebula-serf39,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf62,50,144,155,142,13,2,0.9161,0.9861,0.9045
2,clab-nebula-serf107,50,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf115,50,23,138,22,116,1,0.1594,0.9565,0.1583
2,clab-nebula-serf151,50,114,155,114,41,0,0.7355,1.0,0.7355
2,clab-nebula-serf158,50,103,155,103,52,0,0.6645,1.0,0.6645
2,clab-nebula-serf28,50,95,109,91,18,4,0.8349,0.9579,0.8053
2,clab-nebula-serf29,50,115,138,113,25,2,0.8188,0.9826,0.8071
2,clab-nebula-serf130,55,136,155,130,25,6,0.8387,0.9559,0.8075
2,clab-nebula-serf161,55,139,155,137,18,2,0.8839,0.9856,0.8726
2,clab-nebula-serf32,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf63,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf45,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf49,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf83,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf91,55,157,155,154,1,3,0.9935,0.9809,0.9747
2,clab-nebula-serf136,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf146,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf12,55,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf19,55,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf80,55,156,155,154,1,2,0.9935,0.9872,0.9809
2,clab-nebula-serf111,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf109,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf147,55,141,155,139,16,2,0.8968,0.9858,0.8854
2,clab-nebula-serf4,55,123,138,121,17,2,0.8768,0.9837,0.8643
2,clab-nebula-serf100,55,160,155,154,1,6,0.9935,0.9625,0.9565
2,clab-nebula-serf75,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf89,55,154,155,149,6,5,0.9613,0.9675,0.9313
2,clab-nebula-serf101,55,160,155,154,1,6,0.9935,0.9625,0.9565
2,clab-nebula-serf105,55,160,155,155,0,5,1.0,0.9688,0.9688
2,clab-nebula-serf65,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf68,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf94,55,157,155,154,1,3,0.9935,0.9809,0.9747
2,clab-nebula-serf103,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf117,55,45,142,42,100,3,0.2958,0.9333,0.2897
2,clab-nebula-serf127,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf129,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf155,55,137,155,135,20,2,0.871,0.9854,0.8599
2,clab-nebula-serf3,55,123,138,120,18,3,0.8696,0.9756,0.8511
2,clab-nebula-serf14,55,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf142,55,126,155,120,35,6,0.7742,0.9524,0.7453
2,clab-nebula-serf96,55,160,155,154,1,6,0.9935,0.9625,0.9565
2,clab-nebula-serf116,55,40,159,38,121,2,0.239,0.95,0.236
2,clab-nebula-serf56,55,157,155,155,0,2,1.0,0.9873,0.9873
2,clab-nebula-serf59,55,157,155,155,0,2,1.0,0.9873,0.9873
2,clab-nebula-serf70,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf81,55,157,155,154,1,3,0.9935,0.9809,0.9747
2,clab-nebula-serf95,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf114,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf9,55,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf17,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf139,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf52,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf71,55,156,155,153,2,3,0.9871,0.9808,0.9684
2,clab-nebula-serf26,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf34,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf126,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf36,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf82,55,121,138,118,20,3,0.8551,0.9752,0.8369
2,clab-nebula-serf85,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf97,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf99,55,160,155,154,1,6,0.9935,0.9625,0.9565
2,clab-nebula-serf124,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf157,55,136,155,134,21,2,0.8645,0.9853,0.8535
2,clab-nebula-serf159,55,136,155,134,21,2,0.8645,0.9853,0.8535
2,clab-nebula-serf1,55,133,138,129,9,4,0.9348,0.9699,0.9085
2,clab-nebula-serf33,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf123,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf135,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf13,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf47,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf84,55,142,155,140,15,2,0.9032,0.9859,0.8917
2,clab-nebula-serf92,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf106,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf108,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf119,55,27,144,26,118,1,0.1806,0.963,0.1793
2,clab-nebula-serf125,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf54,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf57,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf24,55,124,138,121,17,3,0.8768,0.9758,0.8582
2,clab-nebula-serf42,55,127,138,123,15,4,0.8913,0.9685,0.8662
2,clab-nebula-serf48,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf2,55,120,138,118,20,2,0.8551,0.9833,0.8429
2,clab-nebula-serf21,55,133,138,129,9,4,0.9348,0.9699,0.9085
2,clab-nebula-serf67,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf102,55,160,155,154,1,6,0.9935,0.9625,0.9565
2,clab-nebula-serf110,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf132,55,144,155,138,17,6,0.8903,0.9583,0.8571
2,clab-nebula-serf134,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf137,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf10,55,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf46,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf74,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf76,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf149,55,143,155,141,14,2,0.9097,0.986,0.8981
2,clab-nebula-serf20,55,129,138,125,13,4,0.9058,0.969,0.8803
2,clab-nebula-serf22,55,125,138,122,16,3,0.8841,0.976,0.8652
2,clab-nebula-serf160,55,139,155,137,18,2,0.8839,0.9856,0.8726
2,clab-nebula-serf31,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf93,55,156,155,153,2,3,0.9871,0.9808,0.9684
2,clab-nebula-serf122,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf38,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf55,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf79,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf113,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf120,55,24,144,23,121,1,0.1597,0.9583,0.1586
2,clab-nebula-serf128,55,159,155,155,0,4,1.0,0.9748,0.9748
2,clab-nebula-serf8,55,130,138,126,12,4,0.913,0.9692,0.8873
2,clab-nebula-serf27,55,122,138,119,19,3,0.8623,0.9754,0.844
2,clab-nebula-serf78,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf104,55,159,155,155,0,4,1.0,0.9748,0.9748
2,clab-nebula-serf133,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf64,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf73,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf118,55,25,144,24,120,1,0.1667,0.96,0.1655
2,clab-nebula-serf5,55,121,138,119,19,2,0.8623,0.9835,0.85
2,clab-nebula-serf87,55,155,155,150,5,5,0.9677,0.9677,0.9375
2,clab-nebula-serf88,55,154,155,149,6,5,0.9613,0.9675,0.9313
2,clab-nebula-serf153,55,137,155,135,20,2,0.871,0.9854,0.8599
2,clab-nebula-serf53,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf69,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf60,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf145,55,130,155,124,31,6,0.8,0.9538,0.7702
2,clab-nebula-serf6,55,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf11,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf98,55,160,155,154,1,6,0.9935,0.9625,0.9565
2,clab-nebula-serf138,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf150,55,141,155,139,16,2,0.8968,0.9858,0.8854
2,clab-nebula-serf18,55,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf30,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf44,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf131,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf35,55,145,155,143,12,2,0.9226,0.9862,0.9108
2,clab-nebula-serf40,55,153,155,151,4,2,0.9742,0.9869,0.9618
2,clab-nebula-serf144,55,151,155,145,10,6,0.9355,0.9603,0.9006
2,clab-nebula-serf152,55,152,155,150,5,2,0.9677,0.9868,0.9554
2,clab-nebula-serf162,55,74,155,74,81,0,0.4774,1.0,0.4774
2,clab-nebula-serf41,55,126,138,122,16,4,0.8841,0.9683,0.8592
2,clab-nebula-serf72,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf141,55,137,155,131,24,6,0.8452,0.9562,0.8137
2,clab-nebula-serf25,55,127,138,123,15,4,0.8913,0.9685,0.8662
2,clab-nebula-serf50,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf51,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf66,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf86,55,155,155,150,5,5,0.9677,0.9677,0.9375
2,clab-nebula-serf90,55,155,155,152,3,3,0.9806,0.9806,0.962
2,clab-nebula-serf143,55,130,155,124,31,6,0.8,0.9538,0.7702
2,clab-nebula-serf7,55,151,155,149,6,2,0.9613,0.9868,0.949
2,clab-nebula-serf37,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf43,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf58,55,156,155,154,1,2,0.9935,0.9872,0.9809
2,clab-nebula-serf61,55,156,155,154,1,2,0.9935,0.9872,0.9809
2,clab-nebula-serf112,55,148,155,146,9,2,0.9419,0.9865,0.9299
2,clab-nebula-serf15,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf16,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf77,55,158,155,155,0,3,1.0,0.981,0.981
2,clab-nebula-serf121,55,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf140,55,136,155,130,25,6,0.8387,0.9559,0.8075
2,clab-nebula-serf148,55,133,155,133,22,0,0.8581,1.0,0.8581
2,clab-nebula-serf154,55,137,155,135,20,2,0.871,0.9854,0.8599
2,clab-nebula-serf156,55,145,155,143,12,2,0.9226,0.9862,0.9108
2,clab-nebula-serf23,55,122,138,119,19,3,0.8623,0.9754,0.844
2,clab-nebula-serf39,55,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf62,55,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf107,55,157,155,155,0,2,1.0,0.9873,0.9873
2,clab-nebula-serf115,55,57,156,54,102,3,0.3462,0.9474,0.3396
2,clab-nebula-serf151,55,137,155,135,20,2,0.871,0.9854,0.8599
2,clab-nebula-serf158,55,136,155,134,21,2,0.8645,0.9853,0.8535
2,clab-nebula-serf28,55,111,128,105,23,6,0.8203,0.9459,0.7836
2,clab-nebula-serf29,55,122,138,119,19,3,0.8623,0.9754,0.844
2,clab-nebula-serf130,60,146,155,140,15,6,0.9032,0.9589,0.8696
2,clab-nebula-serf161,60,149,155,147,8,2,0.9484,0.9866,0.9363
2,clab-nebula-serf32,60,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf63,60,154,155,152,3,2,0.9806,0.987,0.9682
2,clab-nebula-serf45,60,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf49,60,157,155,155,0,2,1.0,0.9873,0.9873
2,clab-nebula-serf83,60,156,155,153,2,3,0.9871,0.9808,0.9684
2,clab-nebula-serf91,60,161,155,155,0,6,1.0,0.9627,0.9627
2,clab-nebula-serf136,60,149,155,143,12,6,0.9226,0.9597,0.8882
2,clab-nebula-serf146,60,146,155,140,15,6,0.9032,0.9589,0.8696
2,clab-nebula-serf12,60,155,155,153,2,2,0.9871,0.9871,0.9745
2,clab-nebula-serf19,60,157,155,155,0,2,1.0,0.9873,0.9873
2,clab-nebula-serf80,60,159,155,155,0,4,1.0,0.9748,0.9748
